station,valid,tmpc,dwpc,relh,drct,sknt,alti,p01m,vsby,gust,wxcodes,source_station,source_network
TPA,2025-02-11 04:53,21.11,16.67,75.75,0.00,0.00,30.17,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-11 05:53,20.56,17.22,81.19,M,3.00,30.16,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-11 06:53,21.67,17.78,78.54,M,3.00,30.14,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-11 07:53,21.11,18.33,84.16,60.00,5.00,30.13,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-11 08:53,20.56,18.89,90.17,M,4.00,30.12,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-11 09:53,20.00,18.89,93.32,M,3.00,30.12,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-11 10:45,20.00,18.89,93.32,0.00,0.00,30.12,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-11 10:53,20.00,19.44,96.61,70.00,3.00,30.12,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-11 11:10,20.00,19.44,96.61,M,4.00,30.12,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-11 11:40,20.56,19.44,93.35,M,3.00,30.12,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-11 11:53,20.56,19.44,93.35,140.00,4.00,30.12,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-11 12:53,20.56,19.44,93.35,M,4.00,30.13,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-11 13:00,20.56,19.44,93.35,120.00,5.00,30.13,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-11 13:53,22.22,19.44,84.28,150.00,6.00,30.14,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-11 14:53,23.89,18.89,73.59,150.00,6.00,30.14,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-11 15:53,24.44,20.00,76.27,200.00,9.00,30.14,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-11 16:53,25.56,20.56,73.87,210.00,9.00,30.13,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-11 17:53,25.56,20.00,71.38,220.00,9.00,30.1,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-11 18:53,26.67,18.89,62.37,210.00,8.00,30.06,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-11 19:53,26.67,18.33,60.24,190.00,10.00,30.04,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-11 20:53,26.11,18.33,62.25,220.00,8.00,30.02,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-11 21:53,25.56,18.89,66.61,190.00,7.00,30.02,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-11 22:53,24.44,18.89,71.18,200.00,5.00,30.02,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-11 23:53,22.78,19.44,81.48,210.00,4.00,30.03,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-12 00:53,22.22,20.00,87.24,210.00,3.00,30.04,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-12 01:53,21.67,20.00,90.25,200.00,5.00,30.04,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-12 02:53,21.11,20.00,93.37,180.00,4.00,30.05,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-12 03:53,21.11,20.56,96.64,190.00,5.00,30.05,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-12 04:53,21.11,20.56,96.64,180.00,5.00,30.04,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-12 05:53,21.11,20.56,96.64,150.00,3.00,30.03,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-12 06:53,21.11,20.56,96.64,160.00,4.00,30.02,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-12 07:53,20.56,20.56,100.00,160.00,4.00,30.01,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-12 08:53,20.56,20.00,96.62,0.00,0.00,30.01,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-12 08:58,20.56,20.00,96.62,140.00,4.00,30.01,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-12 09:19,20.56,20.56,100.00,140.00,5.00,30.01,0.00,5.0,M,BR,TPA,FL_ASOS
TPA,2025-02-12 09:44,20.00,20.00,100.00,130.00,4.00,30.01,0.00,1.75,M,BR,TPA,FL_ASOS
TPA,2025-02-12 09:53,20.00,20.00,100.00,130.00,3.00,30.02,0.00,2.5,M,BR,TPA,FL_ASOS
TPA,2025-02-12 10:01,19.44,19.44,100.00,130.00,4.00,30.02,0.00,3.0,M,BR,TPA,FL_ASOS
TPA,2025-02-12 10:24,19.44,19.44,100.00,140.00,4.00,30.02,0.00,9.0,M,M,TPA,FL_ASOS
TPA,2025-02-12 10:53,20.00,19.44,96.61,130.00,4.00,30.02,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-12 11:53,20.00,19.44,96.61,130.00,4.00,30.03,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-12 12:53,20.00,19.44,96.61,150.00,6.00,30.02,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-12 13:53,21.11,20.00,93.37,170.00,6.00,30.03,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-12 14:00,21.67,20.56,93.40,160.00,6.00,30.03,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-12 14:53,22.78,20.56,87.29,170.00,7.00,30.04,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-12 15:00,23.33,20.56,84.40,180.00,10.00,30.04,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-12 15:53,25.00,20.56,76.36,180.00,14.00,30.04,0.00,10.0,19.00,M,TPA,FL_ASOS
TPA,2025-02-12 16:53,26.11,20.56,71.48,190.00,9.00,30.03,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-12 17:53,27.22,20.00,64.69,210.00,9.00,30.0,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-12 18:53,27.22,21.11,69.28,200.00,11.00,29.97,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-12 19:53,27.22,21.11,69.28,190.00,13.00,29.95,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-12 20:53,26.67,20.56,69.17,200.00,13.00,29.95,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-12 21:53,26.67,20.56,69.17,200.00,9.00,29.96,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-12 22:53,25.00,20.56,76.36,200.00,10.00,29.98,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-12 23:53,23.89,21.11,84.46,190.00,8.00,30.0,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-13 00:53,23.33,21.11,87.34,190.00,10.00,30.02,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-13 01:53,22.78,21.11,90.32,180.00,6.00,30.03,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-13 02:53,22.22,21.11,93.43,190.00,5.00,30.03,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-13 03:53,22.78,20.56,87.29,170.00,7.00,30.04,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-13 04:53,22.78,20.56,87.29,170.00,6.00,30.04,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-13 05:53,22.78,20.56,87.29,170.00,6.00,30.05,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-13 06:53,22.22,21.11,93.43,160.00,4.00,30.05,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-13 07:53,22.22,21.11,93.43,150.00,5.00,30.05,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-13 08:42,22.22,21.11,93.43,160.00,6.00,30.05,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-13 08:53,22.22,21.11,93.43,170.00,8.00,30.05,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-13 09:53,22.22,21.11,93.43,160.00,8.00,30.06,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-13 10:21,22.22,21.11,93.43,160.00,6.00,30.06,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-13 10:53,22.22,21.11,93.43,160.00,6.00,30.07,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-13 11:53,22.22,21.67,96.66,160.00,5.00,30.08,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-13 12:53,22.78,22.22,96.68,170.00,9.00,30.1,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-13 13:53,23.89,22.78,93.51,170.00,8.00,30.13,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-13 14:00,23.89,22.78,93.51,170.00,6.00,30.14,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-13 14:53,25.56,22.78,84.63,160.00,6.00,30.15,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-13 15:53,27.22,23.33,79.32,190.00,11.00,30.15,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-13 16:00,27.78,23.33,76.78,200.00,10.00,30.15,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-13 16:53,26.67,23.33,81.96,190.00,10.00,30.16,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-13 17:53,27.78,23.33,76.78,210.00,11.00,30.16,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-13 18:53,28.33,22.78,71.88,190.00,12.00,30.14,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-13 19:53,27.22,22.22,74.15,200.00,10.00,30.15,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-13 20:53,27.22,22.22,74.15,200.00,11.00,30.16,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-13 21:53,26.11,22.78,81.89,250.00,9.00,30.19,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-13 22:53,24.44,22.22,87.43,240.00,7.00,30.2,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-13 23:53,23.33,22.78,96.69,260.00,7.00,30.23,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-14 00:14,23.33,22.78,96.69,M,6.00,30.24,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-14 00:25,23.33,22.78,96.69,280.00,7.00,30.25,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-14 00:44,23.33,22.22,93.48,280.00,6.00,30.25,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-14 00:53,23.33,22.22,93.48,280.00,4.00,30.25,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-14 01:12,23.33,22.22,93.48,310.00,7.00,30.26,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-14 01:30,22.78,22.22,96.68,300.00,5.00,30.27,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-14 01:38,22.78,21.67,93.45,320.00,7.00,30.27,0.00,9.0,M,M,TPA,FL_ASOS
TPA,2025-02-14 01:53,22.22,21.67,96.66,280.00,5.00,30.27,0.00,9.0,M,M,TPA,FL_ASOS
TPA,2025-02-14 02:53,21.67,21.67,100.00,0.00,0.00,30.26,0.00,5.0,M,BR,TPA,FL_ASOS
TPA,2025-02-14 02:56,21.67,21.67,100.00,0.00,0.00,30.26,0.00,5.0,M,BR,TPA,FL_ASOS
TPA,2025-02-14 03:53,22.22,21.67,96.66,150.00,5.00,30.26,0.00,6.0,M,BR,TPA,FL_ASOS
TPA,2025-02-14 04:44,21.67,21.67,100.00,0.00,0.00,30.27,0.00,6.0,M,BR,TPA,FL_ASOS
TPA,2025-02-14 04:53,22.22,21.67,96.66,0.00,0.00,30.28,0.00,6.0,M,BR,TPA,FL_ASOS
TPA,2025-02-14 05:04,21.67,21.11,96.65,0.00,0.00,30.28,0.00,6.0,M,BR,TPA,FL_ASOS
TPA,2025-02-14 05:53,22.22,21.67,96.66,360.00,4.00,30.29,0.00,6.0,M,BR,TPA,FL_ASOS
TPA,2025-02-14 06:59,22.22,21.67,96.66,M,3.00,30.29,0.00,5.0,M,BR,TPA,FL_ASOS
TPA,2025-02-14 07:53,22.22,21.67,96.66,30.00,3.00,30.29,0.00,6.0,M,BR,TPA,FL_ASOS
TPA,2025-02-14 08:49,22.00,21.00,94.06,90.00,5.00,30.28,0.00,7.0,M,M,TPA,FL_ASOS
TPA,2025-02-14 08:50,22.22,21.11,93.43,90.00,4.00,30.28,0.00,7.0,M,M,TPA,FL_ASOS
TPA,2025-02-14 08:58,22.22,20.56,90.28,0.00,0.00,30.28,0.00,8.0,M,M,TPA,FL_ASOS
TPA,2025-02-14 09:53,21.67,20.00,90.25,60.00,3.00,30.28,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-14 10:50,21.00,20.00,94.01,30.00,4.00,30.29,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-14 10:53,21.11,20.00,93.37,40.00,6.00,30.29,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-14 11:53,21.67,20.00,90.25,M,4.00,30.31,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-14 12:53,21.67,20.00,90.25,M,6.00,30.33,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-14 13:50,22.00,19.00,83.09,40.00,5.00,30.34,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-14 13:53,21.67,19.44,87.19,40.00,8.00,30.34,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-14 14:17,22.78,18.33,76.01,60.00,5.00,30.35,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-14 14:53,23.89,18.33,71.08,20.00,5.00,30.35,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-14 15:53,25.00,17.78,64.21,80.00,6.00,30.36,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-14 16:53,26.11,18.33,62.25,80.00,7.00,30.35,0.00,10.0,15.00,M,TPA,FL_ASOS
TPA,2025-02-14 17:53,27.22,18.89,60.37,M,6.00,30.33,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-14 18:53,27.78,18.89,58.43,M,5.00,30.3,0.00,10.0,17.00,M,TPA,FL_ASOS
TPA,2025-02-14 19:53,27.22,18.33,58.30,70.00,7.00,30.28,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-14 20:53,27.22,18.33,58.30,80.00,8.00,30.27,0.00,10.0,16.00,M,TPA,FL_ASOS
TPA,2025-02-14 21:53,26.11,18.33,62.25,80.00,7.00,30.27,0.00,10.0,16.00,M,TPA,FL_ASOS
TPA,2025-02-14 22:53,25.00,18.33,66.50,50.00,8.00,30.28,0.00,10.0,16.00,M,TPA,FL_ASOS
TPA,2025-02-14 23:53,23.89,17.78,68.64,60.00,7.00,30.28,0.00,10.0,17.00,M,TPA,FL_ASOS
TPA,2025-02-15 00:53,22.78,17.78,73.40,70.00,6.00,30.3,0.00,10.0,18.00,M,TPA,FL_ASOS
TPA,2025-02-15 01:53,22.22,17.78,75.92,70.00,8.00,30.3,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-15 02:53,21.67,17.78,78.54,M,6.00,30.3,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-15 03:53,21.67,17.78,78.54,50.00,8.00,30.3,0.00,10.0,14.00,M,TPA,FL_ASOS
TPA,2025-02-15 04:53,21.11,17.78,81.27,60.00,9.00,30.29,0.00,10.0,14.00,M,TPA,FL_ASOS
TPA,2025-02-15 05:53,20.56,17.78,84.09,50.00,5.00,30.27,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-15 06:02,20.56,17.78,84.09,M,5.00,30.27,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-15 06:39,20.56,17.78,84.09,50.00,4.00,30.26,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-15 06:53,20.56,17.78,84.09,60.00,5.00,30.26,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-15 07:11,21.11,18.33,84.16,M,4.00,30.25,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-15 07:53,20.56,18.33,87.08,60.00,5.00,30.24,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-15 08:53,20.56,18.33,87.08,50.00,5.00,30.23,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-15 09:53,20.56,18.89,90.17,40.00,4.00,30.22,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-15 10:50,21.00,19.00,88.34,70.00,4.00,30.21,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-15 10:53,20.56,18.89,90.17,70.00,4.00,30.21,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-15 11:39,20.56,19.44,93.35,50.00,3.00,30.22,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-15 11:44,20.56,19.44,93.35,0.00,0.00,30.22,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-15 11:53,20.56,19.44,93.35,50.00,4.00,30.22,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-15 12:09,20.56,19.44,93.35,0.00,0.00,30.22,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-15 12:53,21.11,20.56,96.64,120.00,6.00,30.22,0.00,7.0,M,M,TPA,FL_ASOS
TPA,2025-02-15 13:53,22.22,20.56,90.28,150.00,5.00,30.22,0.00,8.0,M,M,TPA,FL_ASOS
TPA,2025-02-15 14:30,23.33,20.00,81.55,140.00,8.00,30.22,0.00,10.0,17.00,M,TPA,FL_ASOS
TPA,2025-02-15 14:53,24.44,20.00,76.27,130.00,10.00,30.22,0.00,10.0,18.00,M,TPA,FL_ASOS
TPA,2025-02-15 15:53,25.56,18.89,66.61,170.00,11.00,30.21,0.00,10.0,19.00,M,TPA,FL_ASOS
TPA,2025-02-15 16:53,27.22,17.78,56.30,150.00,9.00,30.17,0.00,10.0,17.00,M,TPA,FL_ASOS
TPA,2025-02-15 17:53,28.33,16.67,49.17,170.00,10.00,30.13,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-15 18:53,28.33,15.56,45.81,140.00,9.00,30.09,0.00,10.0,18.00,M,TPA,FL_ASOS
TPA,2025-02-15 19:53,27.78,17.78,54.50,210.00,11.00,30.06,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-15 20:53,27.22,18.33,58.30,200.00,7.00,30.05,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-15 21:53,27.22,17.22,54.36,210.00,7.00,30.04,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-15 22:53,25.56,16.67,57.90,220.00,7.00,30.04,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-15 23:53,23.33,18.89,76.10,230.00,7.00,30.05,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-16 00:53,23.33,19.44,78.78,210.00,7.00,30.06,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-16 01:53,23.33,20.00,81.55,200.00,9.00,30.05,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-16 02:53,22.78,20.56,87.29,180.00,9.00,30.04,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-16 03:53,22.22,20.00,87.24,170.00,4.00,30.03,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-16 04:53,22.78,19.44,81.48,160.00,5.00,30.02,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-16 05:53,22.78,20.00,84.34,150.00,5.00,30.0,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-16 06:53,22.22,19.44,84.28,160.00,6.00,29.99,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-16 07:53,22.22,18.89,81.41,170.00,10.00,29.95,0.00,10.0,17.00,M,TPA,FL_ASOS
TPA,2025-02-16 08:53,21.67,19.44,87.19,170.00,9.00,29.93,0.00,10.0,19.00,M,TPA,FL_ASOS
TPA,2025-02-16 09:53,21.11,19.44,90.21,180.00,8.00,29.93,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-16 10:11,21.67,19.44,87.19,170.00,9.00,29.93,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-16 10:53,21.67,20.00,90.25,170.00,9.00,29.94,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-16 11:53,22.22,20.56,90.28,180.00,11.00,29.95,0.00,10.0,M,M,TPA,FL_ASOS
TPA,2025-02-16 12:22,22.78,21.67,93.45,190.00,12.00,29.97,0.00,10.0,M,M,TPA,FL_ASOS
